NÃºmero,Nome,Estrelas,url,PRs Aprovados ou Fechados
331,slatedocs/slate,35090,https://github.com/slatedocs/slate,925
332,evanw/esbuild,35077,https://github.com/evanw/esbuild,323
333,chubin/cheat.sh,35058,https://github.com/chubin/cheat.sh,140
334,floodsung/Deep-Learning-Papers-Reading-Roadmap,35050,https://github.com/floodsung/Deep-Learning-Papers-Reading-Roadmap,50
335,iamadamdev/bypass-paywalls-chrome,35032,https://github.com/iamadamdev/bypass-paywalls-chrome,193
336,quilljs/quill,35023,https://github.com/quilljs/quill,495
337,kelseyhightower/kubernetes-the-hard-way,34963,https://github.com/kelseyhightower/kubernetes-the-hard-way,285
338,Asabeneh/30-Days-Of-JavaScript,34930,https://github.com/Asabeneh/30-Days-Of-JavaScript,333
339,serhii-londar/open-source-mac-os-apps,34901,https://github.com/serhii-londar/open-source-mac-os-apps,604
340,nolimits4web/swiper,34783,https://github.com/nolimits4web/swiper,770
341,0voice/interview_internal_reference,34739,https://github.com/0voice/interview_internal_reference,41
342,nodejs/node-v0.x-archive,34569,https://github.com/nodejs/node-v0.x-archive,3761
343,Kong/kong,34554,https://github.com/Kong/kong,5669
344,alvarotrigo/fullPage.js,34489,https://github.com/alvarotrigo/fullPage.js,487
345,lerna/lerna,34455,https://github.com/lerna/lerna,1155
346,google/styleguide,34411,https://github.com/google/styleguide,289
347,nlohmann/json,34405,https://github.com/nlohmann/json,895
348,dkhamsing/open-source-ios-apps,34348,https://github.com/dkhamsing/open-source-ios-apps,849
349,react-hook-form/react-hook-form,34292,https://github.com/react-hook-form/react-hook-form,2152
350,preactjs/preact,34228,https://github.com/preactjs/preact,1998
351,wg/wrk,34205,https://github.com/wg/wrk,70
352,jeecgboot/jeecg-boot,34193,https://github.com/jeecgboot/jeecg-boot,167
353,sahat/hackathon-starter,34079,https://github.com/sahat/hackathon-starter,570
354,topjohnwu/Magisk,34067,https://github.com/topjohnwu/Magisk,1885
355,skylot/jadx,34055,https://github.com/skylot/jadx,436
356,ant-design/ant-design-pro,34008,https://github.com/ant-design/ant-design-pro,1398
357,TanStack/query,33987,https://github.com/TanStack/query,1574
358,jesseduffield/lazygit,33950,https://github.com/jesseduffield/lazygit,1062
359,photonstorm/phaser,33932,https://github.com/photonstorm/phaser,2237
360,getsentry/sentry,33888,https://github.com/getsentry/sentry,39526
361,jgraph/drawio,33861,https://github.com/jgraph/drawio,148
362,koajs/koa,33855,https://github.com/koajs/koa,787
363,eugenp/tutorials,33852,https://github.com/eugenp/tutorials,13096
364,google-research/bert,33840,https://github.com/google-research/bert,104
365,rust-unofficial/awesome-rust,33838,https://github.com/rust-unofficial/awesome-rust,1341
366,pingcap/tidb,33833,https://github.com/pingcap/tidb,27411
367,airbnb/lottie-android,33770,https://github.com/airbnb/lottie-android,680
368,tabler/tabler,33677,https://github.com/tabler/tabler,643
369,microsoft/monaco-editor,33660,https://github.com/microsoft/monaco-editor,422
370,starship/starship,33638,https://github.com/starship/starship,2677
371,open-guides/og-aws,33610,https://github.com/open-guides/og-aws,571
372,exacity/deeplearningbook-chinese,33596,https://github.com/exacity/deeplearningbook-chinese,31
373,shadowsocks/shadowsocks-android,33579,https://github.com/shadowsocks/shadowsocks-android,369
374,AobingJava/JavaFamily,33532,https://github.com/AobingJava/JavaFamily,14
375,bumptech/glide,33514,https://github.com/bumptech/glide,805
376,AppFlowy-IO/AppFlowy,33507,https://github.com/AppFlowy-IO/AppFlowy,1204
377,adobe/brackets,33474,https://github.com/adobe/brackets,5438
378,AFNetworking/AFNetworking,33346,https://github.com/AFNetworking/AFNetworking,1499
379,shadowsocks/shadowsocks,33345,https://github.com/shadowsocks/shadowsocks,145
380,nativefier/nativefier,33327,https://github.com/nativefier/nativefier,321
381,vlang/v,33300,https://github.com/vlang/v,9580
382,BVLC/caffe,33239,https://github.com/BVLC/caffe,1955
383,dylanaraps/pure-bash-bible,33233,https://github.com/dylanaraps/pure-bash-bible,41
384,LeCoupa/awesome-cheatsheets,33107,https://github.com/LeCoupa/awesome-cheatsheets,200
385,zenorocha/clipboard.js,33066,https://github.com/zenorocha/clipboard.js,222
386,iina/iina,32964,https://github.com/iina/iina,802
387,GokuMohandas/Made-With-ML,32951,https://github.com/GokuMohandas/Made-With-ML,168
388,firstcontributions/first-contributions,32940,https://github.com/firstcontributions/first-contributions,65263
389,istio/istio,32758,https://github.com/istio/istio,26745
390,gulpjs/gulp,32741,https://github.com/gulpjs/gulp,661
391,jondot/awesome-react-native,32728,https://github.com/jondot/awesome-react-native,1004
392,NervJS/taro,32704,https://github.com/NervJS/taro,3403
393,SheetJS/sheetjs,32623,https://github.com/SheetJS/sheetjs,305
394,immutable-js/immutable-js,32534,https://github.com/immutable-js/immutable-js,692
395,satwikkansal/wtfpython,32527,https://github.com/satwikkansal/wtfpython,108
396,unknwon/the-way-to-go_ZH_CN,32495,https://github.com/unknwon/the-way-to-go_ZH_CN,686
397,formulahendry/955.WLB,32390,https://github.com/formulahendry/955.WLB,41
398,google/leveldb,32377,https://github.com/google/leveldb,277
399,openai/whisper,32339,https://github.com/openai/whisper,116
400,gto76/python-cheatsheet,32247,https://github.com/gto76/python-cheatsheet,71
401,type-challenges/type-challenges,32228,https://github.com/type-challenges/type-challenges,560
402,geekxh/hello-algorithm,32219,https://github.com/geekxh/hello-algorithm,30
403,jaredpalmer/formik,32187,https://github.com/jaredpalmer/formik,1076
404,google/material-design-lite,32167,https://github.com/google/material-design-lite,1153
405,xitu/gold-miner,32165,https://github.com/xitu/gold-miner,3897
406,alibaba/arthas,32144,https://github.com/alibaba/arthas,643
407,carbon-app/carbon,32144,https://github.com/carbon-app/carbon,776
408,chakra-ui/chakra-ui,32138,https://github.com/chakra-ui/chakra-ui,2822
409,go-gorm/gorm,32048,https://github.com/go-gorm/gorm,1130
410,Blankj/AndroidUtilCode,32016,https://github.com/Blankj/AndroidUtilCode,201
411,QSCTech/zju-icicles,32005,https://github.com/QSCTech/zju-icicles,219
412,louislam/uptime-kuma,31988,https://github.com/louislam/uptime-kuma,860
413,metabase/metabase,31987,https://github.com/metabase/metabase,16412
414,cli/cli,31978,https://github.com/cli/cli,2219
415,psf/black,31956,https://github.com/psf/black,1336
416,XX-net/XX-Net,31914,https://github.com/XX-net/XX-Net,481
417,koalaman/shellcheck,31855,https://github.com/koalaman/shellcheck,322
418,dbeaver/dbeaver,31490,https://github.com/dbeaver/dbeaver,3897
419,spf13/cobra,31433,https://github.com/spf13/cobra,856
420,dotnet/aspnetcore,31413,https://github.com/dotnet/aspnetcore,15077
421,pyenv/pyenv,31390,https://github.com/pyenv/pyenv,944
422,shadowsocks/ShadowsocksX-NG,31312,https://github.com/shadowsocks/ShadowsocksX-NG,113
423,date-fns/date-fns,31297,https://github.com/date-fns/date-fns,1392
424,bilibili/ijkplayer,31295,https://github.com/bilibili/ijkplayer,166
425,freeCodeCamp/devdocs,31248,https://github.com/freeCodeCamp/devdocs,833
426,Trinea/android-open-project,31203,https://github.com/Trinea/android-open-project,271
427,lencx/ChatGPT,31151,https://github.com/lencx/ChatGPT,121
428,acmesh-official/acme.sh,31057,https://github.com/acmesh-official/acme.sh,1682
429,blueimp/jQuery-File-Upload,31039,https://github.com/blueimp/jQuery-File-Upload,371
430,netty/netty,31012,https://github.com/netty/netty,7050
431,junegunn/vim-plug,30963,https://github.com/junegunn/vim-plug,234
432,typeorm/typeorm,30959,https://github.com/typeorm/typeorm,2510
433,testerSunshine/12306,30907,https://github.com/testerSunshine/12306,89
434,zxing/zxing,30893,https://github.com/zxing/zxing,346
435,openai/gym,30792,https://github.com/openai/gym,1438
436,massgravel/Microsoft-Activation-Scripts,30780,https://github.com/massgravel/Microsoft-Activation-Scripts,11
437,denysdovhan/wtfjs,30707,https://github.com/denysdovhan/wtfjs,164
438,mitmproxy/mitmproxy,30689,https://github.com/mitmproxy/mitmproxy,2534
439,ruanyf/weekly,30623,https://github.com/ruanyf/weekly,84
440,sorrycc/awesome-javascript,30528,https://github.com/sorrycc/awesome-javascript,716
441,appwrite/appwrite,30524,https://github.com/appwrite/appwrite,2451
442,microsoft/visual-chatgpt,30497,https://github.com/microsoft/visual-chatgpt,45
443,prisma/prisma,30472,https://github.com/prisma/prisma,5054
444,freefq/free,30345,https://github.com/freefq/free,12
445,fxsjy/jieba,30317,https://github.com/fxsjy/jieba,113
446,carbon-language/carbon-lang,30182,https://github.com/carbon-language/carbon-lang,1963
447,base-org/node,30129,https://github.com/base-org/node,25
448,naptha/tesseract.js,30116,https://github.com/naptha/tesseract.js,153
449,bannedbook/fanqiang,30084,https://github.com/bannedbook/fanqiang,9
450,DovAmir/awesome-design-patterns,30036,https://github.com/DovAmir/awesome-design-patterns,40
451,bayandin/awesome-awesomeness,30029,https://github.com/bayandin/awesome-awesomeness,390
452,vim/vim,29990,https://github.com/vim/vim,4903
453,rapid7/metasploit-framework,29958,https://github.com/rapid7/metasploit-framework,11964
454,aria2/aria2,29953,https://github.com/aria2/aria2,266
455,PlexPt/awesome-chatgpt-prompts-zh,29929,https://github.com/PlexPt/awesome-chatgpt-prompts-zh,37
456,certbot/certbot,29810,https://github.com/certbot/certbot,4422
457,Z4nzu/hackingtool,29797,https://github.com/Z4nzu/hackingtool,73
458,apache/airflow,29766,https://github.com/apache/airflow,20353
459,atlassian/react-beautiful-dnd,29729,https://github.com/atlassian/react-beautiful-dnd,876
460,sickcodes/Docker-OSX,29679,https://github.com/sickcodes/Docker-OSX,105
461,vuejs/vue-cli,29639,https://github.com/vuejs/vue-cli,1658
462,joshbuchea/HEAD,29635,https://github.com/joshbuchea/HEAD,142
463,beego/beego,29621,https://github.com/beego/beego,1899
464,pmndrs/zustand,29556,https://github.com/pmndrs/zustand,556
465,hasura/graphql-engine,29554,https://github.com/hasura/graphql-engine,3129
466,halfrost/LeetCode-Go,29492,https://github.com/halfrost/LeetCode-Go,196
467,PaddlePaddle/PaddleOCR,29490,https://github.com/PaddlePaddle/PaddleOCR,2404
468,markedjs/marked,29477,https://github.com/markedjs/marked,1381
469,n8n-io/n8n,29449,https://github.com/n8n-io/n8n,4715
470,foundation/foundation-sites,29440,https://github.com/foundation/foundation-sites,4081
471,Light-City/CPlusPlusThings,29424,https://github.com/Light-City/CPlusPlusThings,87
472,google/googletest,29388,https://github.com/google/googletest,1813
473,mqyqingfeng/Blog,29375,https://github.com/mqyqingfeng/Blog,3
474,withastro/astro,29360,https://github.com/withastro/astro,4050
475,laravel/framework,29298,https://github.com/laravel/framework,26880
476,CSSEGISandData/COVID-19,29280,https://github.com/CSSEGISandData/COVID-19,2487
477,ariya/phantomjs,29224,https://github.com/ariya/phantomjs,1137
478,curl/curl,29200,https://github.com/curl/curl,6628
479,typicode/husky,29199,https://github.com/typicode/husky,333
480,xkcoding/spring-boot-demo,29178,https://github.com/xkcoding/spring-boot-demo,47
481,docker/compose,29149,https://github.com/docker/compose,3534
482,lukehoban/es6features,29133,https://github.com/lukehoban/es6features,58
483,react-boilerplate/react-boilerplate,29088,https://github.com/react-boilerplate/react-boilerplate,1149
484,alibaba/p3c,29009,https://github.com/alibaba/p3c,106
485,mathiasbynens/dotfiles,28924,https://github.com/mathiasbynens/dotfiles,557
486,lib-pku/libpku,28810,https://github.com/lib-pku/libpku,29
487,ityouknow/spring-boot-examples,28778,https://github.com/ityouknow/spring-boot-examples,47
488,amix/vimrc,28749,https://github.com/amix/vimrc,227
489,odoo/odoo,28729,https://github.com/odoo/odoo,97099
490,mingrammer/diagrams,28726,https://github.com/mingrammer/diagrams,359
491,ReactiveX/rxjs,28694,https://github.com/ReactiveX/rxjs,3754
492,hankcs/HanLP,28657,https://github.com/hankcs/HanLP,122
493,elsewhencode/project-guidelines,28647,https://github.com/elsewhencode/project-guidelines,127
494,sudheerj/reactjs-interview-questions,28586,https://github.com/sudheerj/reactjs-interview-questions,161
495,huihut/interview,28538,https://github.com/huihut/interview,44
496,jgm/pandoc,28511,https://github.com/jgm/pandoc,1792
497,ziadoz/awesome-php,28487,https://github.com/ziadoz/awesome-php,962
498,google-research/google-research,28366,https://github.com/google-research/google-research,223
499,square/leakcanary,28355,https://github.com/square/leakcanary,976
500,tmux/tmux,28343,https://github.com/tmux/tmux,520
501,IanLunn/Hover,28341,https://github.com/IanLunn/Hover,47
502,PKUFlyingPig/cs-self-learning,28310,https://github.com/PKUFlyingPig/cs-self-learning,191
503,airbnb/lottie-web,28283,https://github.com/airbnb/lottie-web,179
504,PKUanonym/REKCARC-TSC-UHT,28264,https://github.com/PKUanonym/REKCARC-TSC-UHT,129
505,aosabook/500lines,28202,https://github.com/aosabook/500lines,203
506,symfony/symfony,28183,https://github.com/symfony/symfony,29589
507,tastejs/todomvc,28182,https://github.com/tastejs/todomvc,1248
508,shengxinjing/programmer-job-blacklist,28179,https://github.com/shengxinjing/programmer-job-blacklist,33
509,goabstract/Awesome-Design-Tools,28120,https://github.com/goabstract/Awesome-Design-Tools,315
510,codepath/android_guides,28077,https://github.com/codepath/android_guides,21
511,standard/standard,28074,https://github.com/standard/standard,646
512,niklasvh/html2canvas,28018,https://github.com/niklasvh/html2canvas,410
513,jashkenas/backbone,28011,https://github.com/jashkenas/backbone,1823
514,ClickHouse/ClickHouse,28005,https://github.com/ClickHouse/ClickHouse,32776
515,0xAX/linux-insides,28005,https://github.com/0xAX/linux-insides,645
516,vuejs/vuex,27995,https://github.com/vuejs/vuex,913
517,babysor/MockingBird,27969,https://github.com/babysor/MockingBird,75
518,TencentARC/GFPGAN,27961,https://github.com/TencentARC/GFPGAN,27
519,apolloconfig/apollo,27941,https://github.com/apolloconfig/apollo,1600
520,kenwheeler/slick,27918,https://github.com/kenwheeler/slick,479
521,caolan/async,27855,https://github.com/caolan/async,768
522,ccxt/ccxt,27827,https://github.com/ccxt/ccxt,8628
523,webtorrent/webtorrent,27748,https://github.com/webtorrent/webtorrent,861
524,bradtraversy/50projects50days,27740,https://github.com/bradtraversy/50projects50days,83
525,sequelize/sequelize,27733,https://github.com/sequelize/sequelize,5437
526,hpcaitech/ColossalAI,27732,https://github.com/hpcaitech/ColossalAI,2440
527,kodecocodes/swift-algorithm-club,27612,https://github.com/kodecocodes/swift-algorithm-club,766
528,Binaryify/NeteaseCloudMusicApi,27569,https://github.com/Binaryify/NeteaseCloudMusicApi,398
529,nomic-ai/gpt4all,27562,https://github.com/nomic-ai/gpt4all,43
530,Kong/insomnia,27555,https://github.com/Kong/insomnia,2345
531,composer/composer,27542,https://github.com/composer/composer,3708
532,hashicorp/vault,27482,https://github.com/hashicorp/vault,14178
533,openai/openai-cookbook,27445,https://github.com/openai/openai-cookbook,147
534,fengdu78/Coursera-ML-AndrewNg-Notes,27430,https://github.com/fengdu78/Coursera-ML-AndrewNg-Notes,19
535,geekcomputers/Python,27428,https://github.com/geekcomputers/Python,1450
536,alibaba/easyexcel,27410,https://github.com/alibaba/easyexcel,300
537,postcss/postcss,27384,https://github.com/postcss/postcss,864
538,herrbischoff/awesome-macos-command-line,27329,https://github.com/herrbischoff/awesome-macos-command-line,181
539,coreybutler/nvm-windows,27255,https://github.com/coreybutler/nvm-windows,137
540,httpie/httpie,27234,https://github.com/httpie/httpie,565
541,pcottle/learnGitBranching,27208,https://github.com/pcottle/learnGitBranching,591
542,files-community/Files,27190,https://github.com/files-community/Files,4209
543,donnemartin/interactive-coding-challenges,27150,https://github.com/donnemartin/interactive-coding-challenges,200
544,Homebrew/legacy-homebrew,27148,https://github.com/Homebrew/legacy-homebrew,33606
545,alebcay/awesome-shell,27116,https://github.com/alebcay/awesome-shell,374
546,yewstack/yew,27108,https://github.com/yewstack/yew,1827
547,WerWolv/ImHex,27107,https://github.com/WerWolv/ImHex,302
548,trailofbits/algo,27103,https://github.com/trailofbits/algo,665
549,solidjs/solid,27094,https://github.com/solidjs/solid,350
550,sharkdp/fd,27033,https://github.com/sharkdp/fd,533
551,VincentGarreau/particles.js,27033,https://github.com/VincentGarreau/particles.js,54
552,layui/layui,26990,https://github.com/layui/layui,386
553,fastify/fastify,26980,https://github.com/fastify/fastify,2714
554,crossoverJie/JCSprout,26961,https://github.com/crossoverJie/JCSprout,99
555,microsoft/calculator,26959,https://github.com/microsoft/calculator,1013
556,swc-project/swc,26949,https://github.com/swc-project/swc,4153
557,jashkenas/underscore,26922,https://github.com/jashkenas/underscore,1532
558,cockroachdb/cockroach,26921,https://github.com/cockroachdb/cockroach,48966
559,ianstormtaylor/slate,26814,https://github.com/ianstormtaylor/slate,2237
560,Advanced-Frontend/Daily-Interview-Question,26777,https://github.com/Advanced-Frontend/Daily-Interview-Question,23
561,ZuzooVn/machine-learning-for-software-engineers,26766,https://github.com/ZuzooVn/machine-learning-for-software-engineers,76
562,byoungd/English-level-up-tips,26766,https://github.com/byoungd/English-level-up-tips,28
563,alibaba/druid,26752,https://github.com/alibaba/druid,1167
564,Tencent/weui,26740,https://github.com/Tencent/weui,261
565,halo-dev/halo,26731,https://github.com/halo-dev/halo,1293
566,harness/drone,26712,https://github.com/harness/drone,1392
567,fzaninotto/Faker,26711,https://github.com/fzaninotto/Faker,1344
568,CMU-Perceptual-Computing-Lab/openpose,26700,https://github.com/CMU-Perceptual-Computing-Lab/openpose,229
569,transloadit/uppy,26690,https://github.com/transloadit/uppy,2367
570,sqlmapproject/sqlmap,26671,https://github.com/sqlmapproject/sqlmap,342
571,SortableJS/Sortable,26654,https://github.com/SortableJS/Sortable,466
572,houshanren/hangzhou_house_knowledge,26614,https://github.com/houshanren/hangzhou_house_knowledge,7
573,danielgindi/Charts,26590,https://github.com/danielgindi/Charts,801
574,zhongyang219/TrafficMonitor,26548,https://github.com/zhongyang219/TrafficMonitor,57
575,ibraheemdev/modern-unix,26366,https://github.com/ibraheemdev/modern-unix,20
576,mobxjs/mobx,26354,https://github.com/mobxjs/mobx,1213
577,vercel/swr,26325,https://github.com/vercel/swr,786
578,GoogleChrome/lighthouse,26317,https://github.com/GoogleChrome/lighthouse,5376
579,parallax/jsPDF,26308,https://github.com/parallax/jsPDF,1192
580,hashicorp/consul,26277,https://github.com/hashicorp/consul,11524
581,SeleniumHQ/selenium,26257,https://github.com/SeleniumHQ/selenium,2821
582,jesseduffield/lazydocker,26227,https://github.com/jesseduffield/lazydocker,173
583,kubernetes/minikube,26220,https://github.com/kubernetes/minikube,7723
584,cheeriojs/cheerio,26200,https://github.com/cheeriojs/cheerio,1973
585,slidevjs/slidev,26193,https://github.com/slidevjs/slidev,267
586,OAI/OpenAPI-Specification,26189,https://github.com/OAI/OpenAPI-Specification,1021
587,yunjey/pytorch-tutorial,26188,https://github.com/yunjey/pytorch-tutorial,48
588,nvie/gitflow,26173,https://github.com/nvie/gitflow,133
589,realpython/python-guide,26140,https://github.com/realpython/python-guide,827
590,Torantulino/Auto-GPT,26092,https://github.com/Torantulino/Auto-GPT,189
591,lyswhut/lx-music-desktop,26089,https://github.com/lyswhut/lx-music-desktop,54
592,TheAlgorithms/JavaScript,26086,https://github.com/TheAlgorithms/JavaScript,1086
593,jobbole/awesome-python-cn,26085,https://github.com/jobbole/awesome-python-cn,72
594,appsmithorg/appsmith,26074,https://github.com/appsmithorg/appsmith,8924
595,geekcompany/ResumeSample,26063,https://github.com/geekcompany/ResumeSample,8
596,angular/angular-cli,26043,https://github.com/angular/angular-cli,10416
597,alibaba/nacos,26034,https://github.com/alibaba/nacos,3238
598,rethinkdb/rethinkdb,26018,https://github.com/rethinkdb/rethinkdb,676
599,JedWatson/react-select,25976,https://github.com/JedWatson/react-select,1634
600,dromara/hutool,25965,https://github.com/dromara/hutool,746
601,nagadomi/waifu2x,25965,https://github.com/nagadomi/waifu2x,75
602,YMFE/yapi,25905,https://github.com/YMFE/yapi,217
603,binary-husky/chatgpt_academic,25850,https://github.com/binary-husky/chatgpt_academic,45
604,qiurunze123/miaosha,25814,https://github.com/qiurunze123/miaosha,68
605,codemirror/codemirror5,25804,https://github.com/codemirror/codemirror5,2841
606,lenve/vhr,25783,https://github.com/lenve/vhr,23
607,explosion/spaCy,25778,https://github.com/explosion/spaCy,3669
608,zsh-users/zsh-autosuggestions,25777,https://github.com/zsh-users/zsh-autosuggestions,162
609,gofiber/fiber,25717,https://github.com/gofiber/fiber,1291
610,github/fetch,25688,https://github.com/github/fetch,301
611,facebookresearch/Detectron,25663,https://github.com/facebookresearch/Detectron,77
612,JakeWharton/butterknife,25634,https://github.com/JakeWharton/butterknife,473
613,The-Run-Philosophy-Organization/run,25618,https://github.com/The-Run-Philosophy-Organization/run,212
614,request/request,25612,https://github.com/request/request,1144
615,select2/select2,25582,https://github.com/select2/select2,1471
616,coolsnowwolf/lede,25547,https://github.com/coolsnowwolf/lede,3091
617,ajaxorg/ace,25543,https://github.com/ajaxorg/ace,2004
618,Automattic/mongoose,25542,https://github.com/Automattic/mongoose,2963
619,digitalocean/nginxconfig.io,25522,https://github.com/digitalocean/nginxconfig.io,205
620,photoprism/photoprism,25496,https://github.com/photoprism/photoprism,573
621,GitbookIO/gitbook,25483,https://github.com/GitbookIO/gitbook,322
622,CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,25480,https://github.com/CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,271
623,alibaba/canal,25478,https://github.com/alibaba/canal,556
624,Modernizr/Modernizr,25445,https://github.com/Modernizr/Modernizr,1195
625,pmndrs/react-spring,25443,https://github.com/pmndrs/react-spring,496
626,ehang-io/nps,25382,https://github.com/ehang-io/nps,86
627,labstack/echo,25379,https://github.com/labstack/echo,867
628,wuyouzhuguli/SpringAll,25358,https://github.com/wuyouzhuguli/SpringAll,10
629,encode/django-rest-framework,25325,https://github.com/encode/django-rest-framework,4449
630,alibaba/spring-cloud-alibaba,25319,https://github.com/alibaba/spring-cloud-alibaba,1166
631,balena-io/etcher,25303,https://github.com/balena-io/etcher,1981
632,jamiebuilds/the-super-tiny-compiler,25263,https://github.com/jamiebuilds/the-super-tiny-compiler,47
633,alibaba/fastjson,25259,https://github.com/alibaba/fastjson,682
634,influxdata/influxdb,25229,https://github.com/influxdata/influxdb,10928
635,viraptor/reverse-interview,25212,https://github.com/viraptor/reverse-interview,78
636,rstacruz/nprogress,25196,https://github.com/rstacruz/nprogress,63
637,portainer/portainer,25141,https://github.com/portainer/portainer,3734
638,mattermost/mattermost-server,25138,https://github.com/mattermost/mattermost-server,15253
639,remy/nodemon,25125,https://github.com/remy/nodemon,504
640,hashicorp/vagrant,25104,https://github.com/hashicorp/vagrant,3660
641,floating-ui/floating-ui,25075,https://github.com/floating-ui/floating-ui,952
642,AllThingsSmitty/css-protips,25073,https://github.com/AllThingsSmitty/css-protips,95
643,proxyee-down-org/proxyee-down,25072,https://github.com/proxyee-down-org/proxyee-down,34
644,qishibo/AnotherRedisDesktopManager,25068,https://github.com/qishibo/AnotherRedisDesktopManager,182
645,lukasz-madon/awesome-remote-job,25049,https://github.com/lukasz-madon/awesome-remote-job,749
646,lapce/lapce,25048,https://github.com/lapce/lapce,892
647,ray-project/ray,25028,https://github.com/ray-project/ray,20315
648,immerjs/immer,24999,https://github.com/immerjs/immer,428
649,ageron/handson-ml,24999,https://github.com/ageron/handson-ml,104
650,veggiemonk/awesome-docker,24985,https://github.com/veggiemonk/awesome-docker,942
651,facebook/folly,24959,https://github.com/facebook/folly,837
652,lovell/sharp,24954,https://github.com/lovell/sharp,369
653,facebook/rocksdb,24943,https://github.com/facebook/rocksdb,7985
654,donnemartin/data-science-ipython-notebooks,24873,https://github.com/donnemartin/data-science-ipython-notebooks,42
655,bvaughn/react-virtualized,24843,https://github.com/bvaughn/react-virtualized,562
656,ryanhanwu/How-To-Ask-Questions-The-Smart-Way,24843,https://github.com/ryanhanwu/How-To-Ask-Questions-The-Smart-Way,102
657,AMAI-GmbH/AI-Expert-Roadmap,24825,https://github.com/AMAI-GmbH/AI-Expert-Roadmap,14
658,go-kit/kit,24813,https://github.com/go-kit/kit,638
659,ggreer/the_silver_searcher,24794,https://github.com/ggreer/the_silver_searcher,566
660,cfenollosa/os-tutorial,24773,https://github.com/cfenollosa/os-tutorial,50
661,nylas/nylas-mail,24735,https://github.com/nylas/nylas-mail,228
662,dwmkerr/hacker-laws,24719,https://github.com/dwmkerr/hacker-laws,190
663,ycm-core/YouCompleteMe,24703,https://github.com/ycm-core/YouCompleteMe,954
664,yuzu-emu/yuzu,24692,https://github.com/yuzu-emu/yuzu,5951
